sentences,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
intervention,-1.2752820253372192,-0.44969967007637024,-1.3591634035110474,0.2587544918060303,0.8701782822608948,0.1040041521191597,2.184420585632324,1.3953875303268433,0.01762816309928894,-0.5058268904685974,0.5834779739379883,-0.9167313575744629,-0.1794220209121704,-0.5766968727111816,0.19186103343963623,0.6956108808517456,-0.4196702837944031,-1.6650876998901367,-0.11255538463592529,0.2851775884628296,-0.9813500046730042,0.3672401010990143,0.09844252467155457,-0.7686244249343872,0.09828686714172363,0.2641189694404602,-0.1545618623495102,2.110311508178711,-0.1552525758743286,0.4032471179962158,0.6113848686218262,-0.23056089878082275,0.6673108339309692,-0.12355610728263855,-0.32702335715293884,-1.3246314525604248,-0.09122864902019501,0.6267470121383667,0.7225857973098755,0.008666545152664185,-0.25479331612586975,0.6148460507392883,-0.9442123174667358,0.18428456783294678,-0.5364474654197693,-0.46142369508743286,0.14798074960708618,0.3645906448364258,0.06011494994163513,-0.21309787034988403,-0.06237956881523132,0.5611395835876465,0.7326176762580872,-0.20279699563980103,1.461582064628601,-1.0340090990066528,0.9232718348503113,-0.5361099243164062,0.38221821188926697,0.1773618906736374,-0.6478385329246521,-0.046590447425842285,0.10461105406284332,-0.6230920553207397,0.4605790376663208,0.025885581970214844,-0.4552900195121765,-0.22544565796852112,-0.11711077392101288,-0.14400601387023926,1.284621238708496,0.8627793788909912,1.8101921081542969,-0.28646862506866455,-0.1059129387140274,-0.6078477501869202,-0.5749426484107971,-0.15965691208839417,0.4500686824321747,-1.2300282716751099,-0.329700231552124,-0.5888100862503052,-1.1044533252716064,-0.6487779021263123,-0.24913451075553894,1.3215590715408325,-0.36662301421165466,-0.5293143391609192,-0.6688575744628906,0.4083899259567261,-0.24550172686576843,-0.3183693587779999,1.224630355834961,0.8095259666442871,-0.31040629744529724,1.2971616983413696
include,-1.2176287174224854,-1.5048165321350098,-0.14051029086112976,0.053389668464660645,-0.5275813937187195,0.1320057213306427,0.6074092984199524,0.659959077835083,0.3239317536354065,-0.27478325366973877,0.1239958107471466,-0.7864870429039001,0.20641332864761353,0.24856555461883545,0.311596155166626,1.1231236457824707,0.0984123945236206,-1.8297309875488281,0.20982378721237183,0.7692761421203613,-0.7298964262008667,0.3134145140647888,-0.47707128524780273,-0.16729189455509186,1.2580081224441528,0.09480026364326477,-1.1129426956176758,1.7532042264938354,0.1349899172782898,-0.8491707444190979,0.4931052625179291,-0.014476478099822998,0.23649388551712036,-0.12290909886360168,-0.6363661885261536,-1.3461557626724243,-0.3920595645904541,0.01515468955039978,1.4770090579986572,-0.7626824975013733,2.2233903408050537,0.08485758304595947,-0.6666092872619629,-0.23435528576374054,0.5571471452713013,-0.279180109500885,1.8565504550933838,-1.5532350540161133,1.7070502042770386,1.1266363859176636,-0.28437572717666626,0.7739245891571045,-0.6684932708740234,-0.8979036808013916,2.8384346961975098,-0.5718780755996704,0.6367466449737549,0.6586393117904663,-1.2515668869018555,0.028522014617919922,-1.0689473152160645,-0.04445987939834595,0.5286111831665039,1.252646565437317,-0.26888999342918396,0.41633206605911255,-0.0009701848030090332,0.11722919344902039,-0.5445927381515503,1.4301646947860718,0.2418195605278015,0.1788637936115265,0.14220377802848816,0.3029080629348755,-0.710730791091919,0.35070785880088806,-0.26789629459381104,0.677962601184845,0.5716003179550171,-1.0327284336090088,-0.9951224327087402,-0.6391562223434448,-0.5842758417129517,-0.14447635412216187,0.2284855842590332,1.0558114051818848,-1.1951370239257812,-0.41193270683288574,-1.0260393619537354,-0.2913636267185211,-0.30591142177581787,0.043185487389564514,0.2836246192455292,-0.07698079943656921,-1.6453101634979248,1.7978755235671997
exclude,-1.7164512872695923,-1.342590570449829,-0.39197421073913574,0.3337518572807312,-0.8100666403770447,-0.13187479972839355,0.33016687631607056,1.996814250946045,0.3357541561126709,0.31268683075904846,0.042458951473236084,-0.6130054593086243,0.42176610231399536,-0.09647662937641144,0.9137643575668335,1.2091790437698364,0.7764866352081299,-0.7197287082672119,0.3857766389846802,0.20869846642017365,-0.5776776671409607,0.28845685720443726,-0.8778965473175049,-0.05263778567314148,1.0331368446350098,0.24066787958145142,-1.1072391271591187,2.282521963119507,0.33813101053237915,-0.6299195885658264,-0.3947088122367859,0.8831230998039246,0.17909255623817444,-0.17143376171588898,-0.527549147605896,-0.6596798300743103,0.48116546869277954,0.07029251754283905,0.932125985622406,-1.6169672012329102,3.2756433486938477,-0.221285879611969,-1.1227903366088867,-0.5562078952789307,-0.21515342593193054,-0.1693665087223053,1.8861308097839355,-1.499542236328125,1.6536880731582642,-0.41671842336654663,0.12222164869308472,1.394741415977478,-1.0426878929138184,-0.9424813985824585,1.9092531204223633,0.5629026293754578,-0.13909530639648438,0.09491794556379318,-0.8199172019958496,0.3592110872268677,-0.5308756828308105,0.7831165194511414,0.08277496695518494,0.5056449770927429,0.8500807285308838,0.5248346328735352,0.2761975824832916,-0.8585087060928345,-0.7185986638069153,0.988203227519989,0.26948803663253784,0.4345892667770386,1.131765604019165,-0.17557522654533386,-1.0643481016159058,-0.14903800189495087,0.08666068315505981,0.2727299928665161,0.2430126965045929,-2.064154863357544,-0.19541358947753906,-0.6376268863677979,-0.2517319321632385,-0.719505786895752,-0.040366411209106445,1.4821828603744507,-0.5614190697669983,-0.2157958596944809,-1.3827736377716064,-0.5473116636276245,-0.8684524297714233,1.2779881954193115,-0.9745395183563232,0.2656644284725189,-0.5480172634124756,1.0035033226013184
ROM,-1.241674542427063,0.3420792520046234,-0.5530354380607605,0.3965975046157837,-0.22602486610412598,0.0011558234691619873,0.44767817854881287,1.0652283430099487,-0.30199146270751953,-0.9342691898345947,2.1031737327575684,-0.808537483215332,0.10223063081502914,0.458479106426239,-0.8481128811836243,1.4532612562179565,-0.6145357489585876,-1.1967226266860962,0.578458845615387,0.9873477220535278,-0.4110940098762512,-0.21013867855072021,-0.2674773931503296,-1.1871423721313477,0.6281905174255371,0.3790717124938965,0.458670437335968,1.2722500562667847,-0.3031041622161865,1.140769362449646,-0.8089591264724731,-0.28655460476875305,0.518856406211853,-0.6701849699020386,-0.46747422218322754,-1.2866456508636475,-0.06864501535892487,1.0798745155334473,0.9707684516906738,0.46987274289131165,-1.223425269126892,-0.15745137631893158,-0.4345764219760895,0.19090783596038818,-0.30514225363731384,-0.9962390661239624,-0.6100308299064636,1.1683049201965332,1.193958044052124,-0.7091195583343506,1.2893186807632446,1.6310592889785767,0.669126033782959,-0.1565101146697998,-0.4728170931339264,0.026407897472381592,0.28366658091545105,0.40034520626068115,0.6436836123466492,0.26960358023643494,-1.1664386987686157,-0.32154494524002075,-0.09806007146835327,-0.48798978328704834,1.1675670146942139,0.8117111325263977,0.019704461097717285,-0.5247406959533691,0.8584967255592346,-0.5077246427536011,-0.29952874779701233,-1.0243548154830933,0.7498284578323364,-0.8699101209640503,0.8582558035850525,0.21848979592323303,0.15723353624343872,-0.29251083731651306,-0.14014285802841187,-0.7455573678016663,-0.33140748739242554,0.41213446855545044,-0.6870710253715515,-1.6058290004730225,0.7378712892532349,0.650576114654541,0.24646419286727905,0.7533800601959229,-0.67071133852005,-0.5075950622558594,-1.9792077541351318,-0.4140729606151581,1.7453083992004395,0.1905204951763153,-0.01948857307434082,2.2066516876220703
p,-0.3238005042076111,-0.05130923166871071,-0.20785444974899292,-1.0980722904205322,-0.40940260887145996,0.09854739904403687,-0.0625494122505188,0.6867611408233643,-0.0934944748878479,0.744965136051178,0.44677501916885376,-0.9783055186271667,-1.1387896537780762,0.629417896270752,-0.2353411316871643,0.2855180501937866,-1.2424224615097046,-1.6029340028762817,0.6875988841056824,0.35005873441696167,-0.7765642404556274,0.027334794402122498,1.1244679689407349,-1.4433633089065552,0.2818082571029663,-0.27732300758361816,0.33826833963394165,0.6981395483016968,0.25034433603286743,1.026126503944397,0.5608135461807251,0.12007364630699158,0.7989594340324402,-0.3244078755378723,-0.409881591796875,-0.6305193901062012,-0.31786102056503296,1.1831468343734741,0.9606847763061523,-0.5968753099441528,0.6840124130249023,-0.6465409398078918,0.036486655473709106,0.8957901000976562,-0.2176075279712677,-1.267738938331604,-0.044099800288677216,0.19026732444763184,0.278375506401062,-0.21896925568580627,1.1180801391601562,-0.6079861521720886,0.5576441287994385,0.6081244945526123,0.844602644443512,-0.5175715088844299,1.3841297626495361,-0.40384870767593384,0.5476896166801453,-0.04899114370346069,-1.9425735473632812,-1.4143528938293457,0.28112441301345825,-2.041822671890259,0.04334741830825806,0.7695919275283813,-0.9116028547286987,-1.1765596866607666,0.32883965969085693,-0.41907763481140137,0.04974639415740967,0.6356300115585327,1.4081628322601318,1.1779696941375732,0.373232364654541,0.32262611389160156,0.4102475047111511,0.5138298273086548,0.6331380605697632,0.21933028101921082,-0.43789589405059814,-0.8482494354248047,-0.6882153153419495,-0.761594831943512,0.1794547438621521,1.0688257217407227,-0.893194317817688,-0.9191031455993652,-1.1681572198867798,1.590028166770935,-0.39547663927078247,0.5754708647727966,0.7496526837348938,0.1318875551223755,0.856834352016449,0.9362496137619019
ortfolio,-1.347076416015625,-1.165004849433899,-0.26006415486335754,0.9063063859939575,-0.8560813665390015,-0.4391990900039673,0.8727612495422363,1.7106379270553589,0.49426358938217163,-0.5549390316009521,0.04276835918426514,-0.888990581035614,-0.7902956008911133,-0.3313516080379486,0.5167065858840942,0.7490193843841553,-0.9953302145004272,-1.7178959846496582,0.6347059011459351,0.6862165331840515,-0.41714757680892944,1.278069019317627,-0.11123394966125488,-0.5617659687995911,-0.15889772772789001,1.360213041305542,-0.7695964574813843,0.8235311508178711,-0.6800782084465027,-0.33982789516448975,-0.42064937949180603,0.3426303565502167,0.8220412731170654,-0.012966364622116089,-0.7468727827072144,-1.9535741806030273,-0.001498386263847351,-0.26015082001686096,0.8348609209060669,-0.3361778259277344,-0.3116704821586609,0.5075557827949524,-0.22696149349212646,0.20777469873428345,-0.7677552700042725,-0.8389077186584473,-0.6108301877975464,1.6209392547607422,0.23560360074043274,0.6866835951805115,-0.14137065410614014,0.32432129979133606,0.8177856206893921,-0.4670001268386841,1.1073157787322998,-1.1852291822433472,2.149444103240967,0.2486366331577301,0.5989834070205688,-0.3105211555957794,-1.0596551895141602,-0.9720706939697266,0.792590320110321,0.07280966639518738,1.5931577682495117,0.6659115552902222,-0.3893064558506012,0.23319703340530396,0.305830717086792,-0.35233086347579956,1.2241709232330322,0.6397900581359863,1.4469796419143677,-0.5287240743637085,-0.2447957545518875,0.7715586423873901,-0.5805462598800659,0.20843051373958588,0.040034860372543335,-1.0649826526641846,-0.3953120708465576,-1.0898559093475342,-2.217089891433716,-0.7163692712783813,0.798348605632782,1.0657113790512085,-0.13265816867351532,0.2645142674446106,-0.3758259117603302,1.6011226177215576,-0.8011744618415833,-0.14027255773544312,1.4509023427963257,0.6304750442504883,-0.44702020287513733,0.5859746336936951
allocation,-2.13626766204834,-0.4621419310569763,-0.90735924243927,-0.1809980273246765,0.3086111843585968,-0.6811099052429199,1.595588207244873,0.7444960474967957,-0.0632348507642746,-0.6213397979736328,0.6391963958740234,-0.7822651267051697,-0.5734624862670898,0.16746316850185394,0.10446716845035553,1.0032280683517456,-0.915134847164154,-1.8140039443969727,0.8124270439147949,0.9610229730606079,-0.3932672142982483,0.9354662895202637,0.4735136330127716,-0.8564506769180298,0.018416106700897217,0.4853382408618927,-0.4661124348640442,0.5345931649208069,-0.7134857177734375,-0.19653287529945374,-0.009719014167785645,-0.02058139443397522,1.045405387878418,0.09324386715888977,0.37240085005760193,-1.4054005146026611,0.49847450852394104,0.5760198831558228,1.1006923913955688,-0.7195839285850525,-0.4772314429283142,0.8184924721717834,-0.34183889627456665,0.6707679629325867,-0.8160949945449829,-0.8989611864089966,-1.258872628211975,0.7004417181015015,-0.34470313787460327,0.0013194233179092407,-0.06868688762187958,0.7158288955688477,1.3139708042144775,-0.6720572710037231,0.19637733697891235,-0.5476899147033691,1.2527003288269043,-0.5388986468315125,0.4047084152698517,-0.7096725702285767,-0.5627726316452026,-0.3801499605178833,0.9535396695137024,-0.5454471111297607,0.3851863741874695,0.7455336451530457,-0.4829261600971222,0.02669791877269745,0.6448509097099304,-0.44695448875427246,0.14427831768989563,0.5067447423934937,1.3842204809188843,-0.3192792236804962,-0.4000679552555084,-0.41037118434906006,-0.582426905632019,-0.2774888277053833,-0.1559828221797943,-0.8298711776733398,-0.13195209205150604,-0.7805371284484863,-1.716066837310791,-0.5655996203422546,0.749208927154541,1.3732722997665405,-0.1251232624053955,-0.15062429010868073,-0.15358516573905945,1.7636744976043701,-0.6857596635818481,-0.6207033395767212,0.9816893935203552,0.9730111360549927,0.1290220320224762,1.3090486526489258
day,-0.36662742495536804,-2.1698644161224365,-1.1563185453414917,-0.9636014699935913,-0.13679024577140808,-0.7841949462890625,0.3046562373638153,2.2948222160339355,0.411034494638443,0.11390930414199829,-0.022670118138194084,-0.6888382434844971,-1.5480992794036865,0.36736735701560974,1.1427459716796875,0.44890931248664856,-1.1395514011383057,-1.5208261013031006,0.8370803594589233,0.21116146445274353,1.2527437210083008,0.6552088260650635,1.210813283920288,-0.0956890881061554,-0.03591224551200867,-0.8483455777168274,-0.1499350219964981,-0.33965814113616943,-0.1783970594406128,0.5697095394134521,0.47392818331718445,0.4656662344932556,0.3585473895072937,-0.010647490620613098,-1.0144344568252563,-0.8789527416229248,-0.2764379382133484,-0.04029318690299988,1.144741415977478,-0.3496330678462982,-0.6784346103668213,0.20600779354572296,1.0065135955810547,0.6838202476501465,0.40449297428131104,0.11533293128013611,-0.8213322162628174,-0.18654081225395203,0.48985767364501953,-0.01211211085319519,1.8201003074645996,0.33777832984924316,1.251147747039795,-0.30320656299591064,-0.1012641191482544,0.18830198049545288,1.0820772647857666,0.1779177486896515,1.0408663749694824,-0.2618010342121124,-1.3146851062774658,-0.12580376863479614,0.17227283120155334,0.39900487661361694,1.1451137065887451,1.0598865747451782,-1.2700737714767456,-1.1717071533203125,-0.654940128326416,0.16143447160720825,1.58388352394104,-0.008558958768844604,0.5609396696090698,-1.0528055429458618,-1.2505635023117065,0.7616004943847656,-0.5944909453392029,-0.8699288964271545,-0.029826849699020386,-0.7544512748718262,-0.3325675427913666,-0.8185487985610962,-0.6230478882789612,-0.48997536301612854,0.4166850745677948,0.04936695098876953,1.5518561601638794,0.30144965648651123,-1.0573976039886475,0.5248396396636963,-1.4417808055877686,-0.7585271596908569,1.5867228507995605,0.9749354124069214,-0.06628984212875366,0.6810058951377869
rom,0.0674019455909729,0.1016371101140976,-0.656937837600708,-0.1331610530614853,-0.18787336349487305,-0.2633846700191498,0.3003472089767456,0.5670872330665588,0.367334246635437,0.1631910800933838,1.39306640625,-1.0778928995132446,-1.1149095296859741,-0.2400248944759369,-0.6387157440185547,0.7176486253738403,-0.960578978061676,-0.9246249198913574,0.6635526418685913,1.2121427059173584,-0.785946249961853,0.24918028712272644,0.09854727983474731,-1.2404022216796875,1.275984764099121,0.2040584236383438,1.8137439489364624,0.02109891176223755,-0.6954622864723206,1.7621970176696777,0.2004753053188324,-0.7321037650108337,0.24149557948112488,-1.0968284606933594,-0.15114276111125946,-1.570643663406372,-0.8838446140289307,-0.07968834042549133,0.6175835132598877,-0.2546960711479187,-0.5395830869674683,-1.0527300834655762,0.47913122177124023,-0.32421672344207764,0.5026103854179382,-1.0267738103866577,1.0680036544799805,-0.9296198487281799,1.5137808322906494,0.4072507321834564,0.8841726183891296,0.11872509121894836,-0.48447245359420776,-0.2216140329837799,-1.4545468091964722,-0.28547877073287964,1.219454050064087,-0.18212753534317017,0.48871657252311707,-0.44990041851997375,-1.3479766845703125,-1.2759510278701782,-0.26376500725746155,-0.2728986442089081,0.7463847398757935,0.24654600024223328,-0.45680856704711914,-1.4174182415008545,0.7891741394996643,0.5847012400627136,0.5333691835403442,0.8585817813873291,-0.1845211386680603,-0.010325461626052856,0.2118518352508545,0.7282693386077881,-0.6112105846405029,1.51958429813385,1.3969238996505737,0.2004680037498474,-0.24014538526535034,-0.14872092008590698,-0.06018401309847832,-0.34508535265922546,1.406752347946167,0.9573627710342407,2.1025400161743164,0.2714712619781494,-0.92679762840271,0.41829752922058105,-1.0652987957000732,1.0120165348052979,-1.114510416984558,0.31886595487594604,-0.9052447080612183,0.9409446716308594
review,-1.2210052013397217,-1.1116185188293457,-0.8065488338470459,0.2486998438835144,0.3485960066318512,-0.16636840999126434,1.3125991821289062,1.1970117092132568,0.3864954113960266,-0.36332401633262634,0.5959701538085938,-0.5519012212753296,-0.4499473571777344,-0.6517513990402222,0.2713358998298645,1.039818286895752,-0.6382122039794922,-1.0265436172485352,0.49548855423927307,1.048870325088501,-0.16505783796310425,1.2356740236282349,-0.8310571312904358,-0.6531012058258057,0.10229678452014923,1.3053886890411377,-0.5315414071083069,0.9782291650772095,-0.11406488716602325,0.017926372587680817,-0.26631563901901245,0.5502629280090332,1.4183928966522217,-0.044619977474212646,-0.202903613448143,-0.759590744972229,-0.7440181970596313,0.08145014941692352,0.4472149610519409,-0.7253292202949524,-0.15806996822357178,1.349402666091919,0.5220353603363037,0.44124841690063477,-0.45724543929100037,-0.6323862075805664,-0.9592487812042236,0.45669692754745483,-0.02554534375667572,0.807964026927948,-0.23980072140693665,0.9541236758232117,-0.23055621981620789,-0.8503848910331726,0.8939982056617737,-0.7458328008651733,2.4526185989379883,-0.03736034035682678,-0.26073411107063293,-0.6413989067077637,-1.4025702476501465,0.30709129571914673,0.28325313329696655,-1.0192104578018188,0.6573026180267334,0.13934165239334106,-0.6752442121505737,-0.7818746566772461,-0.19877029955387115,0.6221432089805603,0.2404380738735199,0.892166018486023,1.4835803508758545,-0.3776908218860626,0.098452627658844,-0.0662042498588562,-0.41886189579963684,1.0501484870910645,0.6965247392654419,-1.5361156463623047,-0.5153587460517883,-0.6491246223449707,-1.548659324645996,-0.05436854064464569,0.09080445766448975,0.5725691914558411,-1.03317391872406,-0.8055881261825562,-1.201609492301941,0.46347180008888245,-0.2798272371292114,-0.8934860229492188,0.8455663919448853,0.5354913473129272,0.16268736124038696,1.9719815254211426
single,-1.534865140914917,-1.4203094244003296,-1.0104700326919556,0.19976186752319336,-0.6669819951057434,0.044834256172180176,0.9951153993606567,1.142535924911499,0.1018267273902893,-1.3457368612289429,0.09123623371124268,-1.3005598783493042,-0.05065286159515381,0.5582159161567688,-1.8655040264129639,0.9762004613876343,-1.124505877494812,-1.609980821609497,-0.2083214521408081,0.8730072975158691,-0.5514910221099854,0.8441886305809021,-0.3570544123649597,0.6153305768966675,0.512871265411377,-0.5907729864120483,0.06041766703128815,0.5591058135032654,-1.650925636291504,0.3196902871131897,-0.15872466564178467,-0.5043089389801025,1.3733371496200562,0.10045398771762848,0.11640685796737671,-0.3689948320388794,0.9160821437835693,-0.36190831661224365,2.376023769378662,0.8596724271774292,-0.33454737067222595,-0.39255738258361816,0.1271715760231018,0.7718982696533203,0.6698349118232727,-0.6019299626350403,-0.5579429864883423,-1.150425910949707,-0.049522265791893005,0.03254230320453644,0.7991450428962708,0.9989967942237854,-0.6715696454048157,0.894270658493042,0.8384251594543457,1.612953543663025,0.2576453685760498,-0.2718479633331299,-0.3816337287425995,0.7076425552368164,-1.0202866792678833,-1.1830805540084839,-0.2427527904510498,-0.03979041427373886,0.7341058850288391,0.1793093979358673,-0.1580670177936554,-0.6656708717346191,0.3831925690174103,1.2275923490524292,-0.029449164867401123,0.18209992349147797,-0.9173814058303833,-0.006435304880142212,-0.31925636529922485,1.0016963481903076,-0.5438255667686462,-0.3048916161060333,1.0747369527816772,-0.8601388931274414,-0.13846050202846527,-1.2234498262405396,0.08990171551704407,0.032646164298057556,-1.50003981590271,2.0428621768951416,0.7916001677513123,1.7611668109893799,-1.3427414894104004,-0.3321986794471741,1.3244726657867432,-0.1205492615699768,1.5657600164413452,0.7772876620292664,-1.3481639623641968,-0.019150614738464355
multi,-1.6847553253173828,-0.68121337890625,-0.08711987733840942,-0.06964465975761414,0.11161358654499054,1.6812433004379272,0.8443909883499146,2.122450590133667,-0.30467212200164795,-0.324149489402771,1.9637682437896729,-0.5801024436950684,0.15424272418022156,0.7442499399185181,-0.40247631072998047,-0.057715415954589844,0.7204430103302002,-0.34368404746055603,-0.3522375226020813,1.5594704151153564,-0.6346032023429871,0.46084097027778625,-0.6431750059127808,0.6373136043548584,2.5399961471557617,0.7029991149902344,-0.06333094835281372,2.0812737941741943,-1.466127634048462,0.6456867456436157,-0.2900104522705078,0.2510439455509186,1.1428391933441162,1.0024867057800293,0.1743374764919281,-1.191908836364746,-0.10646164417266846,1.282667875289917,1.2419466972351074,-1.2551255226135254,-2.1025702953338623,-0.10164350271224976,-0.8380497694015503,0.05094701051712036,-0.8988809585571289,-0.6800023913383484,-0.11529314517974854,0.05123460292816162,0.14978717267513275,0.5623283386230469,2.2070155143737793,-0.5978639125823975,-0.7553942799568176,0.3977675437927246,0.670744776725769,0.9937674403190613,1.0373960733413696,-0.6709985733032227,-0.6140947341918945,0.8991745710372925,0.05600057542324066,0.21948011219501495,0.16663303971290588,-0.11691513657569885,-0.2626851797103882,0.5742241740226746,-0.35996782779693604,0.843502402305603,0.8244033455848694,0.3137565851211548,0.8960869312286377,0.27800971269607544,-0.6153286099433899,-0.16883763670921326,-0.858497679233551,-0.6656334400177002,-0.4258626699447632,-0.33424854278564453,-0.812881350517273,-0.652338445186615,-1.9404017925262451,-0.550885796546936,-0.6053512096405029,-0.35466936230659485,-0.36113542318344116,0.6316330432891846,0.7713992595672607,1.2532689571380615,-0.10892844200134277,-0.9580955505371094,-0.9442635774612427,0.7670062184333801,-0.29066672921180725,0.010042265057563782,-0.5734320878982544,1.2235462665557861
project,-1.9266817569732666,-1.3388395309448242,-0.6063584089279175,0.3960566222667694,0.1448708176612854,-0.15386192500591278,1.0107812881469727,1.872456431388855,-0.7204605340957642,-0.22427210211753845,0.4262283146381378,-1.1119197607040405,-0.9734091758728027,0.10474652051925659,-0.08196491003036499,1.0913619995117188,-0.6241020560264587,-1.7393128871917725,0.510719895362854,0.4364018142223358,-1.0282169580459595,1.1682239770889282,0.18666517734527588,-0.38218623399734497,0.8618865609169006,1.0395114421844482,-0.007855206727981567,1.156661033630371,-0.5574838519096375,-0.27417701482772827,-0.02250578999519348,0.3160809278488159,0.33787626028060913,0.37984058260917664,-0.2703253924846649,-1.1656265258789062,-0.04531395062804222,0.6878677010536194,1.4506638050079346,0.010940372943878174,-0.3132120370864868,0.6173808574676514,-1.0519378185272217,0.4468991160392761,-0.9741057753562927,-0.16104590892791748,-0.5454636812210083,0.37626492977142334,0.32923388481140137,0.4581674337387085,0.13356927037239075,1.0668320655822754,0.43106013536453247,-0.35132768750190735,0.7853826284408569,0.1358410269021988,1.3632969856262207,-0.3430495262145996,0.005048979073762894,-0.5972138047218323,-1.1267949342727661,0.07413235306739807,0.219587504863739,-0.1849835216999054,1.2591129541397095,0.4608726501464844,-0.6148691177368164,-0.6156030893325806,0.8246440291404724,0.06980312615633011,1.0191305875778198,0.7180650234222412,1.7811660766601562,-0.2458251714706421,-0.34534233808517456,-0.22820322215557098,-0.30749082565307617,0.4718242883682251,0.3208177983760834,-1.0020865201950073,0.26898908615112305,-0.584038496017456,-1.4482996463775635,-0.6612013578414917,-0.5446824431419373,0.4904504120349884,-0.34022438526153564,-0.5874192714691162,-1.1494687795639038,-0.014955759048461914,-1.463070034980774,-0.7851182818412781,1.4989991188049316,0.8262778520584106,-0.08538296818733215,1.1556484699249268
Allocation,-2.1556320190429688,-0.02787936106324196,-1.047710657119751,-0.022585466504096985,-0.7201372385025024,-0.08023777604103088,1.0066978931427002,0.08677208423614502,-1.434187412261963,-0.5097298622131348,0.9385868310928345,-0.4752141237258911,-0.6692266464233398,0.6596834659576416,-0.733196496963501,0.6071375012397766,-1.1123218536376953,-1.6333386898040771,0.6081774234771729,-0.4489384889602661,-1.0073293447494507,0.5398422479629517,0.18126732110977173,-0.9417290091514587,0.5219054818153381,-0.2601981461048126,0.0592951774597168,1.353822112083435,-0.2161352038383484,0.20908144116401672,0.07348720729351044,0.014240384101867676,0.767021656036377,-0.5446833968162537,-0.4944392740726471,0.24262169003486633,0.3644556403160095,-0.028132468461990356,0.9784157872200012,0.5410405397415161,-0.7645766735076904,0.35783684253692627,-0.031392455101013184,0.5723857879638672,-0.40983185172080994,-0.9008042812347412,-1.3737866878509521,1.1810498237609863,0.31678470969200134,-0.6919284462928772,0.0671631246805191,0.2559690773487091,1.1662497520446777,-0.6857943534851074,0.5145372152328491,-0.8900916576385498,1.0582337379455566,-0.46343550086021423,0.4719392657279968,-0.020069018006324768,-0.6134175658226013,-0.19777759909629822,0.11723439395427704,-0.3479071259498596,1.5353429317474365,0.706433892250061,0.049329906702041626,-0.7346205115318298,0.056074246764183044,-1.0127887725830078,-0.27128878235816956,0.06363224983215332,1.5259709358215332,-0.3090970516204834,0.8111069202423096,-0.21572035551071167,0.13524022698402405,0.4453739821910858,-0.2143581360578537,-0.4353684186935425,-0.39657291769981384,-0.15340393781661987,-1.5018048286437988,-0.44170117378234863,0.819849967956543,1.418325424194336,0.054467469453811646,-0.05836969614028931,0.19782543182373047,0.887054443359375,-0.9413563013076782,-0.6086729168891907,2.579423427581787,0.8596585988998413,0.7927457690238953,0.6129136085510254
